Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_results_int,Married_int,Gender_int,Voting_Time_int,Financial_agenda_matters_int,Most_Important_Issue_int,Age_group_int,Will_vote_only_large_party_int,Main_transportation_int,Occupation_int,Avg_environmental_importance_isNull,Avg_education_importance_isNull,Yearly_ExpensesK_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Num_of_kids_born_last_10_years_isNull,%Time_invested_in_work_isNull,Weighted_education_rank_isNull,Avg_monthly_expense_on_pets_or_plants_isNull,%_satisfaction_financial_policy_isNull,Political_interest_Total_Score_isNull,Avg_size_per_room_isNull,Avg_government_satisfaction_isNull,Occupation_Satisfaction_isNull,Avg_monthly_expense_when_under_age_21_isNull,Financial_balance_score_(0-1)_isNull,Avg_monthly_household_cost_isNull,Yearly_IncomeK_isNull,%Of_Household_Income_isNull,Number_of_valued_Kneset_members_isNull,AVG_lottary_expanses_isNull,Overall_happiness_score_isNull,Phone_minutes_10_years_isNull,Avg_Residancy_Altitude_isNull,Avg_monthly_income_all_years_isNull,Avg_Satisfaction_with_previous_vote_isNull,Last_school_grades_isNull,Number_of_differnt_parties_voted_for_isNull
Oranges,0.0,-0.511034262392,-0.468982012543,0.361124235928,-0.28741581327,0.86990015244,0.508634891253,0.873793780555,0.996880160115,0.661033371751,0.598127623455,0.684526360909,0.861353438728,-0.527362234833,-0.353491942409,-0.427847502501,0.181411200445,-0.411845030147,0.21184928444,0.938781399656,0.0155101335557,0.0,-0.804130215055,-0.302432690144,0.181818181818,0.257760004903,0.1,0,1,0,0,0,0.714285714286,0.5,-1.77909083127,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.888888888889,-0.992186489292,-0.864078476837,0.295723685201,-0.887852026961,0.837902267797,0.60732316389,0.00292675926425,0.647217881691,0.19501327023,0.902072688088,0.0937276753822,0.716196816294,0.490657376346,-0.772466321905,0.484650625976,0.11103179771,0.48802183308,0.287651369681,0.815689363794,0.00121933735498,0.857142857143,-0.804130215055,0.755304108156,0.909090909091,1.04963198832,0.2,0,1,1,0,0,0.142857142857,0.5,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.444444444444,-0.4940138202,-0.592148051025,0.363437737208,-1.01327309363,0.750562463544,0.142007986293,0.290271596849,0.932518954343,0.861859347233,0.252248823389,0.956422346049,0.693614610461,0.568633724309,-0.880130374443,0.621527663272,0.0985010595672,0.552727168256,0.332342163266,0.301186957376,0.016309824107,0.571428571429,1.61067523556,0.976004689219,0.727272727273,1.43464455502,0.5,0,1,0,0,1,1.0,0.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Browns,0.222222222222,-0.83432295371,-0.742533234125,0.317181264715,-0.590604101494,0.0184094289419,0.11858450582,0.93065823814,0.0612274284051,0.420086375005,0.928059713582,0.437491070153,0.370099256868,-0.310667582768,-0.609536614897,-0.533543786012,0.143724843149,-0.210798594716,0.252473537306,0.538935831176,0.00413751665944,0.857142857143,0.000804935150205,-0.551784062893,0.363636363636,-0.572680010896,0.0,0,1,0,0,0,0.142857142857,0.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oranges,0.888888888889,-0.19709831359,-0.108376520793,0.403795936892,0.168357732365,0.873705563591,0.0612985040366,0.246607501382,0.70416559023,0.228355899947,0.00718803045401,0.982854693528,0.661280682403,-0.830523273093,-1.24396088159e-14,-0.913517414052,0.246310535564,-0.703303276971,0.248695864029,0.0916072827112,0.0334939253728,0.285714285714,-0.804130215055,-1.07015904175,0.363636363636,-1.03387497645,0.0,0,1,1,1,1,0.857142857143,0.0,-1.77909083127,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.555555555556,-1.13620165722,-0.270399256966,0.27614844317,-1.16064064506,0.539962448472,0.742514679175,0.137928528179,0.149332227808,0.997093775914,0.0687025971846,0.438348335476,0.545156214944,1.10512074026,-0.940079925101,0.493927913646,0.0847360343862,0.98430949663,0.321050624247,0.829180089495,6.54180950744e-05,1.0,-1.60906536526,-0.0530665744647,0.636363636364,-0.622841842637,0.0,1,1,0,0,1,0.0,1.0,1.84615793341,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Whites,0.666666666667,-0.926663631574,-0.813781096176,0.304629870687,-0.7210228896,0.87584535426,0.00313976041796,0.811771632436,0.0697350942902,0.40587491663,0.333190023719,0.96513787684,0.947800537301,-1.44492333389,-0.903310598913,-1.22129784086,0.128861928539,-1.33712363681,0.347218107227,0.349402381565,0.00222065194713,0.714285714286,-0.804130215055,-0.927998150786,0.272727272727,0.487335575825,0.0,0,1,0,0,0,0.571428571429,1.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.888888888889,-0.395689679438,-0.0675871798497,0.376802432612,1.17640562696,0.59592313971,0.480794459134,0.476519397538,0.399312533483,0.535429500367,0.500348841502,0.935847978283,0.379589341749,0.383324752271,1.17547740017,0.794353993074,0.42502866343,0.398073271574,0.118495409438,0.159975285621,0.0213229523832,0.857142857143,0.000804935150205,-0.0530665744647,0.818181818182,0.812465696638,0.1,0,0,1,1,0,0.142857142857,1.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.111111111111,-0.354151201988,-0.503403203757,0.382448544487,-0.966261222339,0.241262344469,0.783514718528,0.83909010881,0.807611689152,0.602510328661,0.132696893003,0.248035433633,0.405641916588,0.548165372437,-0.838463918146,0.651604293344,0.103110107317,0.535793740683,0.337526612619,0.899126365646,0.0236423752339,1.0,-0.804130215055,1.02946230735,0.727272727273,1.57435455127,0.0,0,1,1,1,0,0.0,1.0,0.0335335510733,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.888888888889,-0.769704012758,-0.655116208776,0.325964585438,-0.198333592688,0.134581642698,0.73374497569,0.784909165673,0.657568665108,0.265891967324,0.474878725573,0.154736390913,0.0655291727844,-0.522616652055,-0.26802629368,-0.584517803936,0.193317208487,-0.407379832775,0.211802779473,0.388283612556,0.00583078886013,0.571428571429,0.000804935150205,-0.604955543375,0.0909090909091,-0.433329153734,0.0,0,1,1,1,1,1.0,1.0,0.0335335510733,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pinks,0.222222222222,-0.374067123096,-0.428345408268,0.37974147563,-0.57410178129,0.378778212945,0.485370832925,0.114751778645,0.992238193101,0.513277883799,0.874859375479,0.40434347764,0.889208887079,-0.515361218149,-0.624458791603,-0.268399592078,0.145663297836,-0.400558617166,0.281963626419,0.41872197399,0.0225153715007,0.714285714286,2.41561038576,0.0494658458393,0.181818181818,1.07529400313,0.0,0,1,1,1,1,0.571428571429,1.0,0.0335335510733,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.888888888889,2.67936434469,0.016205201784,0.794778730858,-2.11213946025,0.863560409731,0.123246583047,0.0763805855496,0.409958632086,0.811207382102,0.384229668302,0.976425203601,0.256544605794,-0.946813434867,-2.15234434595,-0.822165558804,0.0207866401584,-0.818552097834,0.538050168592,0.860604225794,0.516648399793,0.857142857143,0.000804935150205,-0.18130712771,0.727272727273,1.63029739946,0.3,1,1,1,1,1,0.142857142857,0.0,1.84615793341,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greys,0.0,-0.623881045093,-0.457745959192,0.345785552402,0.350250538266,0.711969123772,0.890946399411,0.592918160192,0.133580886403,0.18120988212,0.524478654428,0.106800971567,0.997651274751,-0.370041803588,0.276740121918,-0.353136531824,0.274976073649,-0.265318146905,0.151890717796,0.783843255511,0.0107165505661,0.142857142857,-0.804130215055,-0.462524475406,0.0909090909091,-0.497430884878,0.1,0,1,0,1,0,0.428571428571,0.0,-1.77909083127,0.333333333333,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.666666666667,-0.281479345614,-0.270399256966,0.392326456639,-0.895645476961,0.436718732739,0.0471331604147,0.706112044289,0.485997870059,0.480561709803,0.175208426507,0.612658951279,0.52117896412,-1.26663468436,-1.04277942532,-1.16061053164,0.110231304417,-1.14653205546,0.348143163229,0.0347365038145,0.0279881664,0.857142857143,0.000804935150205,-0.896296133052,0.454545454545,0.30569270011,0.3,0,1,1,1,0,0.142857142857,1.0,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pinks,0.888888888889,-0.0427503196031,-0.159284205972,0.424775666894,-0.432808705761,0.0158647516768,0.673877821551,0.189534620952,0.198790952936,0.80035096349,0.231749686122,0.292613230461,0.85036819853,-0.257158890204,-0.451399878219,-0.270763902553,0.162791893565,-0.162018983608,0.209955296753,0.0033116648642,0.0448432748348,0.571428571429,0.000804935150205,-0.174457720328,0.0909090909091,0.13002910812,0.0,0,1,1,1,0,1.0,0.0,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.444444444444,-0.515455119266,0.0139768319039,0.360523331561,2.39099242088,0.641131926703,0.550404949396,0.372218546037,0.623154264197,0.00376983157416,0.986848986011,0.118445492213,0.420765879556,2.16875178099,2.59818161399,2.38973663896,0.704722368127,1.77987002392,0.326772437225,0.582014553367,0.0153057119503,0.857142857143,-1.60906536526,1.98642472395,0.272727272727,0.246203072239,0.1,0,0,1,1,0,0.142857142857,0.5,0.0335335510733,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.777777777778,0.266085180323,-0.270399256966,0.392832612827,0.512783932468,0.719571567695,0.933527530422,0.912012850149,0.663230781873,0.189423460497,0.561024162585,0.760680097157,0.827004327319,-0.034801729151,0.48153292334,0.0481443203314,0.30192523095,0.0372391469103,0.0859258686024,0.715572067964,0.0725149286476,0.571428571429,0.000804935150205,-0.0404057416222,0.454545454545,-0.158211459259,0.0,0,1,0,0,1,0.0,0.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
Greys,0.0,-0.410039512415,-0.357139318367,0.374851933525,-0.119825510407,0.507171384616,0.658635564858,0.994406821895,0.51952300751,0.0534710440508,0.797698502439,0.791970281469,0.357608104775,-0.292235620626,-0.158865223382,-0.471930591541,0.204123630211,0.014646893123,0.209149300403,0.527613942883,0.0205495104089,0.142857142857,0.000804935150205,-0.590713005384,0.454545454545,-0.796849568257,0.0,0,1,1,0,0,0.428571428571,1.0,-1.77909083127,0.0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.333333333333,2.36225011977,0.56364292201,0.751675023146,-1.46544833313,0.818573706835,0.394483828198,0.431053830099,0.600375630746,0.111199856786,0.835345268151,0.410344334905,0.997544462259,-0.724027227193,-1.5037318688,-0.470869504167,0.0595509254646,-0.59948534736,0.44773183503,0.954614001419,0.435226517735,0.428571428571,0.805740085355,0.0940330059295,0.272727272727,1.71993339636,0.0,1,1,0,1,1,0.285714285714,1.0,1.84615793341,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Oranges,0.333333333333,0.982705278586,0.808841431669,0.564160579024,-0.042170797725,0.98347249987,0.0946911784201,0.679708482932,0.0405693210931,0.786492935587,0.899644130732,0.704100585798,0.227790455528,0.407978257291,0.019772861758,0.0349042992383,0.215101690197,0.418825859515,0.205389006844,0.133376685298,0.162218383468,0.0,-0.804130215055,-0.213837643038,0.0,-1.13373301404,0.5,0,1,0,1,1,0.714285714286,1.0,-1.77909083127,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.222222222222,-0.926216742902,-0.820078519757,0.304690613969,-0.816858453994,0.262344352879,0.588747747398,0.707501637339,0.192406076986,0.65112711153,0.00842322737858,0.313330475782,0.332237876449,0.853854977887,-0.650584888947,0.882852015895,0.118457148988,0.785025550492,0.302450540405,0.37995276585,0.00222850403929,0.428571428571,1.61067523556,1.17861034398,0.545454545455,1.36689997158,0.0,0,1,0,1,0,0.285714285714,0.5,0.0335335510733,0.666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.111111111111,-0.570681611261,-0.56191023209,0.353016678179,-0.574165960139,0.365257898583,0.366079402439,0.956406425806,0.747003712359,0.579576323212,0.897407708145,0.342906129447,0.350069697646,-0.30036035643,-0.592354834782,-0.597944020529,0.14565573388,-0.20137645318,0.267118608515,0.610568012377,0.0128663057,0.857142857143,0.805740085355,-0.67621514402,0.818181818182,-0.86592355695,0.1,0,1,0,0,0,0.142857142857,1.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.777777777778,-0.873506230907,-0.75208507971,0.311855283113,-0.387580248771,0.722215402929,0.555495440112,0.766687411509,0.0489621775978,0.0159807761111,0.958499085845,0.244034862123,0.638613199584,-0.75913306959,-0.483465484045,-0.927150865345,0.168475939035,-0.633531189232,0.273859876379,0.638658141751,0.00325186537938,0.857142857143,0.000804935150205,-0.985630002786,0.272727272727,-0.836959106727,0.0,0,1,1,1,0,0.142857142857,0.0,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.388888888889,-0.0358272501382,-0.0250430144344,0.425716684166,-0.0202913958904,0.818920836224,0.422688485184,0.156618752587,0.595907869104,0.255049155742,0.528600890948,0.100300042863,0.365697297531,0.758483905347,0.0930267238269,0.710537626415,0.218246702432,0.708095401192,0.120303328119,0.773959481998,0.0453910684967,1.0,0.000804935150205,0.717280305417,0.909090909091,0.328117299144,0.0,0,1,1,1,1,0.0,1.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.0,0.0143559597969,0.107691298419,0.432537830122,0.257889460619,0.974485060859,0.391005538121,0.563748384563,0.179957586352,0.574059289924,0.662556643808,0.489927132447,0.365010891718,-0.215429839226,0.211995411633,-0.115057860776,0.260223219085,-0.124206306753,0.1210992644,0.646058581173,0.0494612783218,1.0,1.61067523556,-0.12760938865,0.636363636364,0.00488982010656,0.0,0,1,0,0,1,0.0,0.5,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oranges,0.111111111111,-0.497554475111,-0.38551299227,0.362956474173,0.105378842015,0.908020042307,0.501658217946,0.0939004917138,0.298404700889,0.338094247237,0.679321144297,0.0361480211459,0.0383996677395,-0.525377062217,0.0205225165318,-0.666646978859,0.236752982713,-0.409976799108,0.223836182037,0.848272261445,0.0161418137553,0.0,1.61067523556,-0.832949784729,0.181818181818,-0.998457777401,0.0,0,1,0,1,1,0.714285714286,0.5,-1.77909083127,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.888888888889,-0.40683386416,-0.49074169093,0.375287660826,-0.763959119661,0.922784827493,0.750864138881,0.365352351592,0.0609590088371,0.246323401233,0.0401995713934,0.44934990713,0.583269869278,1.04738658368,-0.571301631694,1.05465178308,0.1241462336,0.938943090117,0.299316514869,0.92883264247,0.0207210523454,1.0,-1.60906536526,1.32928632224,1.0,1.36842229205,0.1,0,1,0,1,1,0.0,1.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,0.241467732462,0.245279427745,0.463407966804,0.0817804276123,0.867996765821,0.212461352109,0.579743046478,0.722397153728,0.925606561819,0.273061232548,0.723531933133,0.0211592037565,-0.715020794594,-0.0303012611102,-0.338028828662,0.233220440814,-0.590778478896,0.218392547118,0.680945713576,0.0700664710406,0.714285714286,0.000804935150205,-0.119802435135,0.545454545455,0.879318769,0.0,0,1,0,1,1,0.571428571429,1.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Whites,0.888888888889,0.511529966148,0.72376817693,0.500116139033,0.612998344098,0.934941958777,0.164506098105,0.754381701748,0.963578838003,0.83477704433,0.292453311908,0.52050292899,0.827791617923,0.12248657574,0.600411119177,0.236235100833,0.31916920486,0.175004614868,0.05659472267,0.815523027455,0.0992265440477,0.571428571429,-0.804130215055,-0.0530665744647,0.181818181818,-0.0202086059958,0.0,0,1,0,1,1,1.0,1.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.333333333333,1.20885429167,0.0117030686778,0.392832612827,-1.54324418789,0.684486532879,0.953004205841,0.951847017507,0.166813431512,0.0232612662437,0.0509628723155,0.646520931562,0.349024010061,-1.42867669807,-1.68316782411,-1.72144746487,0.0538325441665,-1.31950665548,0.458116012602,0.00523026611593,0.197923445484,0.857142857143,1.61067523556,-1.57996735707,0.727272727273,-0.777579702878,0.0,1,1,0,1,1,0.142857142857,0.5,1.84615793341,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Purples,0.222222222222,-0.708993366167,-0.6100993968,0.334216671784,-0.217737136348,0.179325239865,0.787990877043,0.0101865308117,0.0842614876558,0.735229610916,0.115607356685,0.39327046721,0.121634288069,0.323977392146,-0.159833476774,0.201701745285,0.190691656027,0.347887142118,0.15157660143,0.366077455152,0.00768561906923,0.571428571429,0.000804935150205,0.186110128871,0.727272727273,-0.0796785216724,0.0,0,1,1,0,0,1.0,1.0,0.0335335510733,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.555555555556,-0.0111570111002,-0.31299923157,0.429069983038,-0.983811268223,0.673862764178,0.338761983515,0.349701363243,0.0524369585329,0.00982216297947,0.984601649647,0.735676525218,0.812046384003,0.525934230443,-0.858487467121,0.588422867467,0.101377172748,0.517360696764,0.327140694783,0.825295805659,0.047370161745,1.0,-0.804130215055,0.939459718229,0.636363636364,1.41757498172,0.0,0,1,0,0,1,0.0,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.777777777778,-0.136275172676,-0.297009789203,0.412063314014,-0.679744855113,0.39216731595,0.860231391589,0.938046514415,0.388393828456,0.210609709789,0.361914544524,0.988141163023,0.328267121601,-0.29477528842,-0.691970442017,-0.485318730742,0.133478376076,-0.196276157073,0.255085448575,0.141753081105,0.0377689584112,0.714285714286,2.41561038576,-0.453191677343,0.181818181818,-0.362073603716,0.0,0,1,1,0,1,0.571428571429,0.5,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.0,1.33626200999,2.07497564826,0.612217729452,1.36899579861,0.416905102222,0.89397107526,0.336749078944,0.817221079922,0.872060279511,0.391154641089,0.402200314331,0.616071013711,1.44844069968,1.51805963742,1.8736829166,0.464685773418,1.2491448378,0.23041840905,0.552467440581,0.219601705473,1.0,0.000804935150205,1.8758485408,0.818181818182,1.4174899131,0.0,1,0,0,0,0,0.0,1.0,1.84615793341,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Oranges,0.888888888889,0.572906935757,0.490223253925,0.508458795244,-0.00129453613572,0.867650070045,0.0848071070259,0.642146505368,0.134520144581,0.790531392725,0.554844576129,0.958422631805,0.506147190334,-1.0706518507,-0.162545331335,-0.968368761133,0.220995881484,-0.943558858025,0.24233634682,0.793875407825,0.106559489085,0.0,1.61067523556,-0.950775225977,0.0,-0.340623148713,0.1,0,1,0,1,0,0.714285714286,0.0,-1.77909083127,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.111111111111,-0.380198424322,-0.458974593478,0.378908079348,-0.695089981451,0.149825864773,0.620889417437,0.599388621695,0.262109947664,0.566609505504,0.995805182405,0.817259608516,0.534526361609,0.578849623736,-0.575872386629,0.614097489828,0.131752722826,0.561165211126,0.263724556783,0.825496142194,0.0221739534698,0.857142857143,0.805740085355,0.865462421262,0.909090909091,1.10226983114,0.1,0,1,1,1,1,0.142857142857,0.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.0,-0.261094321079,0.0410079830897,0.395097288315,0.987207281289,0.0862043797384,0.635247574392,0.357970380782,0.975844557174,0.661158135697,0.125699777147,0.46206600943,0.275133873479,0.297422020255,0.982616604521,0.426094640452,0.387792031632,0.325324828712,0.0571034833844,0.217846558019,0.0292730056349,0.571428571429,0.805740085355,0.254367168396,0.181818181818,-0.165095698497,0.0,0,0,0,1,0,1.0,0.0,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,0.777777777778,-0.0220612361053,-0.0614852286691,0.427587827743,-0.171285868172,0.199773207262,0.0772170268431,0.608238660548,0.96417700318,0.904709197509,0.707764065262,0.978996999571,0.00807917245635,-0.1850907342,-0.19179694453,-0.176177376813,0.19700707088,-0.0968382749942,0.169115640721,0.307707960928,0.046490196552,0.142857142857,0.000804935150205,-0.133572507539,0.272727272727,0.041378800955,0.0,0,1,1,0,0,0.428571428571,1.0,-1.77909083127,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.666666666667,-0.655584435881,-0.458297784759,0.341476273339,0.553217390274,0.315877673471,0.84668469921,0.411787846848,0.678408109681,0.889905452583,0.774243671751,0.976139448493,0.872450911738,0.249039232901,0.562466398131,0.258664578633,0.308825023505,0.284045921102,0.065617279,0.843495414955,0.00952881925087,0.857142857143,0.000804935150205,0.118680330005,0.272727272727,-0.283006529583,0.2,0,1,1,0,1,1.0,0.5,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,1.0,1.22420331948,0.570014051915,0.596986167249,-0.70644437886,0.556797388512,0.341642301551,0.233387756962,0.451314583312,0.472867628725,0.185259319942,0.527789684241,0.396481321986,0.357317026518,-0.619817518831,0.558566109878,0.130483078697,0.376120362001,0.308686088086,0.53320166194,0.200475391823,0.428571428571,1.61067523556,0.925723371171,0.636363636364,1.59903163335,0.2,0,1,0,0,1,0.285714285714,1.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.555555555556,0.904075250903,0.716537047609,0.55347280325,-0.0901016096671,0.073882112323,0.495288711916,0.773555459571,0.111024803173,0.669225556441,0.331127041438,0.516645235034,0.598917192388,-0.454530166706,-0.154864883888,-0.309132022355,0.20829173852,-0.343629198162,0.183423854202,0.216183453139,0.150635448447,1.0,1.61067523556,-0.201643722869,0.727272727273,0.313928397254,0.0,0,1,0,0,0,0.0,0.5,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,0.402669271417,-0.0813797679229,0.485319263969,-0.990468073089,0.848482525888,0.930100640318,0.340506873614,0.677338191825,0.951793700306,0.235134296738,0.675239319903,0.0157240465264,0.440392823607,-0.877618313836,0.457436248852,0.100723705093,0.014646893123,0.312032398173,0.0602336580865,0.0868634645908,0.428571428571,-1.60906536526,0.771863869134,0.454545454545,1.19177962187,0.1,0,1,1,1,1,0.285714285714,1.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,1.0,-1.25909955064,-1.01077837672,0.259443563792,-1.39663585999,0.682777902469,0.974490898819,0.826521839454,0.847431768143,0.195342275623,0.944162796687,0.504857836834,0.309082822072,-1.41582953871,-1.54175795723,-1.82183132622,0.0648494929447,-1.3056122082,0.465385517494,0.867632127058,0.000218725359756,0.428571428571,-0.804130215055,-1.80607554345,0.545454545455,-1.32779561604,0.0,1,1,0,0,1,0.285714285714,0.0,1.84615793341,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greys,0.444444444444,0.894035768487,1.28350390894,0.552108187974,0.920846170609,0.632138947128,0.244408913918,0.810351967295,0.430356550078,0.225359372393,0.376747465357,0.36876696671,0.489986821942,0.0182936406914,0.877719748689,0.117455536352,0.375135631557,0.0840295060421,0.0967874289834,0.200766925006,0.149187422486,0.0,0.000804935150205,-0.0721638188742,0.363636363636,-0.408844603024,0.4,0,0,1,1,0,0.714285714286,1.0,-1.77909083127,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pinks,0.0,-0.326869240155,0.288551950664,0.386156841423,2.36020211651,0.552618686439,0.679747973459,0.235094599812,0.679286483864,0.318959466541,0.241770047342,0.323617659666,0.288054354208,2.3710324743,2.59914875688,2.59462232264,0.696763056237,1.923452544,0.341380704561,0.248195956685,0.0252308810821,0.571428571429,1.61067523556,2.21264593668,0.0909090909091,0.418258353137,0.2,0,0,0,0,1,1.0,0.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
